,fname,image_height,image_width,start_x,start_y,end_x,end_y,detect_conf,mask,withoutMask
393,2886.jpg,830,800,574,154,642,239,0,0.7641768,0.23582318
394,2886.jpg,830,800,387,197,436,253,0,0.9944376,0.0055624316
395,2886.jpg,830,800,428,155,469,205,0,0.99520653,0.0047934493
396,1004.jpg,350,570,432,90,500,172,0,0.9993537,0.00064630306
397,1004.jpg,350,570,56,95,125,178,0,0.9988386,0.0011614143
398,1004.jpg,350,570,387,96,421,142,0,0.51537836,0.4846217
399,1004.jpg,350,570,240,103,304,162,0,0.9965771,0.0034228666
400,1004.jpg,350,570,297,107,337,159,0,0.58804536,0.41195467
401,1004.jpg,350,570,-1,107,38,200,0,0.24497555,0.7550244
402,582.jpg,276,414,238,87,247,98,0,0.39482632,0.60517365
403,582.jpg,276,414,264,114,274,127,0,0.5129147,0.48708537
404,582.jpg,276,414,218,87,225,97,0,0.71354866,0.28645128
405,22.jpg,339,650,308,72,321,88,0,0.33564922,0.6643508
406,22.jpg,339,650,299,44,313,64,0,0.04077211,0.95922786
407,22.jpg,339,650,48,131,68,156,0,0.8379872,0.16201282
408,22.jpg,339,650,477,105,492,124,0,0.1649736,0.83502644
409,22.jpg,339,650,517,122,532,143,0,0.91442496,0.08557508
410,22.jpg,339,650,549,127,574,145,0,0.739347,0.26065302
411,22.jpg,339,650,502,109,516,129,0,0.88476694,0.11523312
412,22.jpg,339,650,154,122,167,137,0,0.3972445,0.6027555
413,22.jpg,339,650,127,120,138,138,0,0.9448314,0.055168554
414,22.jpg,339,650,96,119,108,141,0,0.43416718,0.56583285
415,22.jpg,339,650,604,127,619,154,0,0.9601703,0.039829597
416,3332.jpg,708,1000,420,206,449,240,0,0.28624687,0.71375316
417,3332.jpg,708,1000,518,234,547,269,0,0.46779624,0.53220373
418,3332.jpg,708,1000,622,217,645,246,0,0.7489635,0.25103652
419,3332.jpg,708,1000,488,224,511,252,0,0.78703266,0.21296735
420,3332.jpg,708,1000,209,238,235,271,0,0.46181807,0.53818196
421,3332.jpg,708,1000,335,194,368,235,0,0.12749995,0.87250006
422,3332.jpg,708,1000,655,194,683,230,0,0.07374369,0.9262563
423,3332.jpg,708,1000,690,201,729,247,0,0.99990463,9.538317e-05
424,3332.jpg,708,1000,105,250,130,282,0,0.051894855,0.94810516
425,3332.jpg,708,1000,158,205,195,260,0,0.99595755,0.004042416
426,3332.jpg,708,1000,813,189,846,236,0,0.988535,0.011464975
427,3332.jpg,708,1000,853,139,888,211,0,0.9913024,0.008697584
428,3332.jpg,708,1000,798,177,826,223,0,0.26033232,0.73966765
429,3332.jpg,708,1000,493,249,507,263,0,0.0856669,0.91433316
430,2915.jpg,880,660,259,80,381,246,0,0.9994342,0.0005658093
431,2915.jpg,880,660,34,249,95,316,0,0.9999887,1.1326573e-05
432,2690.jpg,451,665,191,74,262,168,0,0.99972516,0.00027480107
433,2690.jpg,451,665,373,93,436,179,0,0.99975246,0.00024756193
434,2690.jpg,451,665,479,125,535,201,0,0.99677354,0.0032263952
435,2690.jpg,451,665,496,71,537,119,0,0.2085725,0.79142755
436,2690.jpg,451,665,319,118,356,165,0,0.9348188,0.06518113
437,2690.jpg,451,665,66,146,89,171,0,0.2811305,0.71886957
438,2690.jpg,451,665,130,151,156,185,0,0.16402853,0.83597153
439,2349.jpg,500,800,186,230,238,299,0,0.9959363,0.004063658
440,2349.jpg,500,800,498,58,560,128,0,0.9391025,0.060897578
441,2349.jpg,500,800,410,100,427,121,0,0.2554638,0.74453616
442,2661.jpg,480,720,291,283,301,294,0,0.51663995,0.48336014
443,2661.jpg,480,720,479,271,483,275,0,0.14572284,0.8542772
444,4095.jpg,495,660,568,63,594,95,0,0.87836003,0.12163994
445,4095.jpg,495,660,503,72,527,93,0,0.24961671,0.75038326
446,1436.jpg,593,842,320,187,362,250,0,0.9997739,0.00022603551
447,1436.jpg,593,842,743,192,770,226,0,0.99589133,0.004108698
448,1436.jpg,593,842,13,215,34,242,0,0.97845423,0.021545827
449,1436.jpg,593,842,138,126,180,197,0,0.9055981,0.094401896
450,1981.jpg,365,503,353,97,419,187,0,0.9999677,3.2344724e-05
451,1981.jpg,365,503,285,116,297,129,0,0.17678338,0.8232166
452,1981.jpg,365,503,263,118,273,133,0,0.28636587,0.71363413
453,1981.jpg,365,503,342,108,364,141,0,0.012344848,0.9876552
454,1678.jpg,405,580,393,310,401,318,0,0.7232193,0.27678072
455,1678.jpg,405,580,221,320,234,335,0,0.3598507,0.64014924
456,1160.jpg,280,420,339,160,362,193,0,0.07822843,0.9217716
457,1160.jpg,280,420,255,135,266,147,0,0.30906767,0.69093233
458,1160.jpg,280,420,17,66,34,88,0,0.5600848,0.4399152
459,1160.jpg,280,420,213,133,223,145,0,0.17342989,0.8265701
460,1160.jpg,280,420,406,120,416,132,0,0.071261734,0.92873824
461,1160.jpg,280,420,120,155,135,172,0,0.9444765,0.05552354
462,1160.jpg,280,420,279,143,287,157,0,0.57270724,0.4272927
463,1160.jpg,280,420,68,171,81,194,0,0.72369283,0.27630714
464,1160.jpg,280,420,356,132,364,140,0,0.10942065,0.89057934
465,3983.jpg,419,600,43,132,59,153,0,0.01664426,0.98335576
466,3983.jpg,419,600,252,131,263,150,0,0.19893122,0.8010688
467,3983.jpg,419,600,312,128,319,138,0,0.19769143,0.80230856
468,3983.jpg,419,600,458,125,470,147,0,0.16275753,0.8372425
469,3983.jpg,419,600,239,130,245,141,0,0.67234284,0.3276571
470,3983.jpg,419,600,482,130,488,139,0,0.32079586,0.67920417
471,1158.jpg,265,400,103,103,117,119,0,0.45156375,0.5484363
472,1158.jpg,265,400,236,150,259,180,0,0.59937155,0.40062845
473,1158.jpg,265,400,90,156,109,181,0,0.85244167,0.14755839
474,1158.jpg,265,400,241,92,260,113,0,0.4915195,0.5084804
475,1158.jpg,265,400,289,85,306,107,0,0.5608518,0.43914816
476,1158.jpg,265,400,133,109,144,121,0,0.703802,0.296198
477,1158.jpg,265,400,197,98,211,112,0,0.28472507,0.7152749
478,2587.jpg,366,570,171,143,202,182,0,0.913734,0.08626599
479,2587.jpg,366,570,378,155,402,198,0,0.9958449,0.004155064
480,2587.jpg,366,570,208,170,219,181,0,0.2916,0.7084
481,3752.jpg,451,665,335,204,393,272,0,0.9998306,0.00016938831
482,4102.jpg,288,512,351,56,365,74,0,0.5703212,0.42967886
483,4102.jpg,288,512,321,45,338,67,0,0.22424544,0.7757546
484,4102.jpg,288,512,263,58,279,80,0,0.5673902,0.4326098
485,4102.jpg,288,512,392,66,404,83,0,0.85300654,0.14699344
486,4102.jpg,288,512,92,47,118,68,0,0.9674361,0.032563984
487,4102.jpg,288,512,160,42,181,63,0,0.8550896,0.14491038
488,4102.jpg,288,512,170,87,175,94,0,0.5918851,0.4081149
489,553.jpg,366,600,575,254,597,284,0,0.0053308117,0.99466914
490,553.jpg,366,600,522,187,528,195,0,0.8203943,0.17960568
491,553.jpg,366,600,510,184,517,191,0,0.383513,0.6164869
492,553.jpg,366,600,37,207,45,219,0,0.48315418,0.5168458
493,553.jpg,366,600,556,188,563,197,0,0.2557922,0.74420786
494,553.jpg,366,600,495,207,502,217,0,0.17845626,0.82154375
495,553.jpg,366,600,159,183,163,188,0,0.45931536,0.5406846
496,553.jpg,366,600,53,239,60,249,0,0.6472966,0.35270336
497,553.jpg,366,600,567,187,572,194,0,0.3000641,0.699936
498,553.jpg,366,600,546,190,552,197,0,0.28759983,0.71240014
499,553.jpg,366,600,574,181,579,187,0,0.21385755,0.78614247
500,553.jpg,366,600,110,183,114,188,0,0.40125796,0.598742
501,553.jpg,366,600,171,178,174,182,0,0.46120134,0.53879875
502,553.jpg,366,600,587,185,592,192,0,0.33117035,0.6688297
503,553.jpg,366,600,476,187,482,196,0,0.61515576,0.3848442
504,553.jpg,366,600,396,180,400,184,0,0.33357894,0.66642106
505,553.jpg,366,600,469,180,476,188,0,0.47037345,0.52962655
506,553.jpg,366,600,461,218,473,229,0,0.100786455,0.8992136
507,553.jpg,366,600,379,183,383,188,0,0.34994924,0.65005076
508,2588.jpg,340,450,211,130,224,146,0,0.69000643,0.30999354
509,2588.jpg,340,450,175,129,182,138,0,0.4018486,0.5981513
510,2588.jpg,340,450,21,168,31,185,0,0.5686427,0.4313573
511,2588.jpg,340,450,75,150,82,158,0,0.32014257,0.67985743
512,2588.jpg,340,450,157,129,163,136,0,0.23435502,0.7656449
513,2588.jpg,340,450,274,165,279,172,0,0.65606374,0.34393626
514,2588.jpg,340,450,297,142,304,150,0,0.9535389,0.04646108
515,2588.jpg,340,450,60,182,67,193,0,0.19620025,0.8037997
516,2982.jpg,288,512,303,141,324,174,0,0.28705034,0.7129497
517,2982.jpg,288,512,445,112,471,150,0,0.6247337,0.37526625
518,2982.jpg,288,512,242,69,264,95,0,0.093543075,0.90645695
519,2982.jpg,288,512,34,96,52,111,0,0.4110498,0.5889502
520,2982.jpg,288,512,357,111,368,122,0,0.25178525,0.7482147
521,2982.jpg,288,512,426,105,439,119,0,0.33009326,0.66990674
522,2982.jpg,288,512,213,119,224,130,0,0.18522853,0.81477153
523,3429.jpg,694,1024,792,150,841,214,0,0.12163651,0.87836355
524,3429.jpg,694,1024,621,188,671,260,0,0.8810336,0.11896636
525,3429.jpg,694,1024,170,190,209,258,0,0.9924272,0.007572854
526,3429.jpg,694,1024,111,220,138,260,0,0.27790764,0.7220924
527,3429.jpg,694,1024,354,192,392,258,0,0.99868876,0.0013112157
528,913.jpg,480,720,251,127,299,178,0,0.9990244,0.000975586
529,913.jpg,480,720,161,204,225,275,0,0.77802265,0.22197737
530,913.jpg,480,720,674,113,696,137,0,0.11340131,0.88659865
531,913.jpg,480,720,349,121,366,138,0,0.37743303,0.62256694
532,913.jpg,480,720,223,101,232,112,0,0.29545417,0.7045459
533,913.jpg,480,720,82,130,96,142,0,0.13803093,0.86196905
534,913.jpg,480,720,202,104,209,114,0,0.21303803,0.7869619
535,913.jpg,480,720,489,101,495,110,0,0.7523848,0.24761525
536,913.jpg,480,720,584,108,592,119,0,0.3784287,0.62157136
537,913.jpg,480,720,624,105,631,113,0,0.5204019,0.47959813
538,913.jpg,480,720,666,106,673,116,0,0.33686328,0.6631367
539,1874.jpg,346,512,275,78,335,133,0,0.6296022,0.37039787
540,1874.jpg,346,512,149,46,190,85,0,0.20800975,0.7919903
541,490.jpg,325,500,474,107,490,125,0,0.9914653,0.008534718
542,490.jpg,325,500,379,110,398,129,0,0.0048612566,0.99513876
543,490.jpg,325,500,320,107,327,116,0,0.56166273,0.4383373
544,490.jpg,325,500,412,108,420,119,0,0.41186994,0.58813006
545,490.jpg,325,500,347,111,352,118,0,0.17457414,0.82542586
546,490.jpg,325,500,62,121,71,134,0,0.70225555,0.29774448
547,490.jpg,325,500,299,110,306,119,0,0.44473156,0.55526847
548,490.jpg,325,500,340,111,345,118,0,0.4310825,0.5689175
549,2913.jpg,720,1280,299,281,356,356,0,0.9952545,0.0047454676
550,2913.jpg,720,1280,698,352,737,399,0,0.9751688,0.02483112
551,2913.jpg,720,1280,209,370,225,385,0,0.9482851,0.05171492
552,2913.jpg,720,1280,611,325,628,348,0,0.9244623,0.07553766
553,2913.jpg,720,1280,476,318,501,349,0,0.008633714,0.9913662
554,1346.jpg,533,800,326,95,467,289,0,0.8047741,0.19522585
555,336.jpg,1080,1918,1208,174,1360,349,0,0.9978259,0.0021740638
556,336.jpg,1080,1918,388,86,534,279,0,0.9922603,0.0077397525
557,336.jpg,1080,1918,1769,257,1863,373,0,0.9987521,0.0012478568
558,336.jpg,1080,1918,1440,215,1536,400,0,0.28776503,0.712235
559,1890.jpg,563,1000,76,189,103,226,0,0.5381975,0.46180248
560,218.jpg,360,660,366,33,458,115,0,0.5435563,0.45644373
561,432.jpg,383,600,104,109,149,174,0,0.43735445,0.56264555
562,432.jpg,383,600,409,83,450,150,0,0.0018747635,0.99812526
563,1683.jpg,373,560,329,96,353,129,0,0.99891436,0.001085603
564,1683.jpg,373,560,127,91,140,108,0,0.5378742,0.4621258
565,1683.jpg,373,560,84,87,98,104,0,0.905876,0.094124
566,1683.jpg,373,560,137,101,145,112,0,0.40114504,0.598855
567,1683.jpg,373,560,156,111,162,118,0,0.17268614,0.8273139
568,1683.jpg,373,560,10,63,20,74,0,0.25368366,0.7463164
569,1281.jpg,1080,1920,818,29,965,208,0,0.9998424,0.00015757143
570,1281.jpg,1080,1920,1781,390,1912,615,0,0.9319609,0.06803905
571,1281.jpg,1080,1920,312,264,362,325,0,0.98569113,0.014308891
572,1281.jpg,1080,1920,1338,244,1485,432,0,0.95559645,0.044403587
573,1281.jpg,1080,1920,566,355,636,434,0,0.11193757,0.88806236
574,1281.jpg,1080,1920,598,150,627,185,0,0.04815694,0.951843
575,1281.jpg,1080,1920,1168,234,1210,289,0,0.08610563,0.91389436
576,1281.jpg,1080,1920,1178,387,1218,436,0,0.7157502,0.28424978
577,1281.jpg,1080,1920,459,266,487,316,0,0.49379155,0.50620854
578,1281.jpg,1080,1920,1079,133,1115,176,0,0.048742536,0.95125747
579,1281.jpg,1080,1920,641,138,669,170,0,0.57880485,0.42119515
580,1281.jpg,1080,1920,679,151,701,179,0,0.24247964,0.7575204
581,1281.jpg,1080,1920,140,372,494,796,0,0.6869776,0.31302235
582,530.jpg,438,700,279,146,321,206,0,0.99991333,8.6629574e-05
583,530.jpg,438,700,190,169,231,229,0,0.9999981,1.8767047e-06
584,530.jpg,438,700,589,62,635,131,0,0.9632377,0.036762316
585,1895.jpg,487,665,167,168,203,212,0,0.9527257,0.04727432
586,1895.jpg,487,665,302,155,337,200,0,0.996779,0.0032209468
587,1895.jpg,487,665,536,145,573,191,0,0.9998652,0.00013482297
588,1895.jpg,487,665,395,109,438,165,0,0.9997247,0.00027524788
589,1895.jpg,487,665,74,159,118,218,0,0.9960089,0.003991061
590,3333.jpg,503,680,572,233,594,257,0,0.94433916,0.055660818
591,3333.jpg,503,680,163,228,177,249,0,0.24512121,0.7548788
592,3333.jpg,503,680,537,264,554,282,0,0.10086651,0.8991335
593,3333.jpg,503,680,200,238,211,255,0,0.6326468,0.3673532
594,3333.jpg,503,680,232,252,249,285,0,0.7087954,0.29120457
595,3333.jpg,503,680,385,234,415,264,0,0.0024915056,0.9975085
596,3333.jpg,503,680,487,257,498,270,0,0.1425607,0.8574393
597,453.jpg,454,680,51,115,76,145,0,0.023204112,0.9767959
598,453.jpg,454,680,245,203,309,275,0,0.9985998,0.0014002263
599,453.jpg,454,680,190,108,215,143,0,0.7653795,0.23462057
600,453.jpg,454,680,97,122,125,155,0,0.20353453,0.7964655
601,453.jpg,454,680,249,107,265,137,0,0.1816512,0.8183488
602,4013.jpg,438,640,357,121,386,162,0,0.9982906,0.0017093932
603,4013.jpg,438,640,80,110,103,137,0,0.7252074,0.2747926
604,4013.jpg,438,640,578,128,589,141,0,0.6758197,0.32418033
605,4013.jpg,438,640,216,171,231,189,0,0.6035011,0.39649892
606,3716.jpg,1679,3000,268,914,451,1150,0,0.99992347,7.6528864e-05
607,3716.jpg,1679,3000,2540,780,2602,856,0,0.9999956,4.411122e-06
608,3716.jpg,1679,3000,1433,592,1489,667,0,0.9900684,0.009931654
609,3716.jpg,1679,3000,1937,800,2005,890,0,0.98191535,0.018084584
610,3716.jpg,1679,3000,491,906,616,1054,0,0.9950022,0.004997772
611,3716.jpg,1679,3000,2572,1030,2708,1248,0,0.9612062,0.0387938
612,3716.jpg,1679,3000,620,895,699,998,0,0.62233007,0.37766993
613,3716.jpg,1679,3000,804,867,892,954,0,0.99931955,0.00068045803
614,3716.jpg,1679,3000,2025,850,2093,943,0,0.9999447,5.5323497e-05
615,3716.jpg,1679,3000,444,739,491,808,0,0.99218774,0.0078122923
616,3716.jpg,1679,3000,2275,944,2365,1090,0,0.9113518,0.08864815
617,3716.jpg,1679,3000,577,783,628,842,0,0.99979144,0.00020856963
618,3716.jpg,1679,3000,977,789,1042,842,0,0.8678336,0.13216646
619,3716.jpg,1679,3000,1812,766,1859,829,0,0.9989772,0.0010227872
620,3716.jpg,1679,3000,2681,817,2734,880,0,0.97206795,0.027932052
621,3716.jpg,1679,3000,1123,474,1181,545,0,0.13994265,0.86005735
622,3716.jpg,1679,3000,898,825,966,882,0,0.9573397,0.042660315
623,3716.jpg,1679,3000,2088,783,2144,866,0,0.973808,0.026192043
624,1715.jpg,366,540,332,188,345,203,0,0.37223944,0.6277606
625,1715.jpg,366,540,417,170,432,188,0,0.346662,0.653338
626,1715.jpg,366,540,103,180,117,197,0,0.9386666,0.061333396
627,1715.jpg,366,540,486,173,504,192,0,0.17895107,0.821049
628,1715.jpg,366,540,160,161,171,175,0,0.7066136,0.29338637
629,1715.jpg,366,540,54,159,62,170,0,0.23183344,0.7681666
630,1715.jpg,366,540,328,156,336,167,0,0.37532637,0.6246736
631,1715.jpg,366,540,465,160,473,170,0,0.460882,0.539118
632,1715.jpg,366,540,43,187,57,204,0,0.7419376,0.25806242
633,1715.jpg,366,540,179,166,187,176,0,0.5280483,0.47195172
634,2024.jpg,374,665,194,187,238,236,0,0.9973847,0.0026153217
635,2024.jpg,374,665,310,184,330,203,0,0.3121297,0.68787026
636,2024.jpg,374,665,76,134,115,182,0,0.9680693,0.031930737
637,3680.jpg,622,1300,88,289,115,323,0,0.99219936,0.007800695
638,3680.jpg,622,1300,1233,271,1260,303,0,0.010840811,0.98915917
639,3680.jpg,622,1300,537,307,558,333,0,0.32876614,0.67123383
640,3680.jpg,622,1300,953,275,976,303,0,0.59332556,0.40667447
641,3680.jpg,622,1300,698,403,720,432,0,0.7606506,0.23934945
642,3680.jpg,622,1300,358,390,381,418,0,0.99616987,0.0038301377
643,3680.jpg,622,1300,776,306,796,333,0,0.33559504,0.6644049
644,3680.jpg,622,1300,839,303,860,332,0,0.9322087,0.067791276
645,3680.jpg,622,1300,39,293,64,326,0,0.9971892,0.0028108107
646,3680.jpg,622,1300,1104,289,1127,317,0,0.9580097,0.04199023
647,3680.jpg,622,1300,369,303,391,331,0,0.9013808,0.09861924
648,3680.jpg,622,1300,589,306,611,334,0,0.9227138,0.07728621
649,3680.jpg,622,1300,1050,299,1073,328,0,0.14754298,0.852457
650,3680.jpg,622,1300,1008,390,1030,418,0,0.99397224,0.00602774
651,3680.jpg,622,1300,158,282,181,312,0,0.88899964,0.11100034
652,3680.jpg,622,1300,949,411,973,440,0,0.26801747,0.7319826
653,3680.jpg,622,1300,997,293,1019,321,0,0.92196316,0.07803687
654,3680.jpg,622,1300,478,297,501,326,0,0.35860452,0.6413954
655,3680.jpg,622,1300,323,295,343,323,0,0.9919574,0.008042598
656,3680.jpg,622,1300,681,300,701,325,0,0.85759753,0.14240246
657,3680.jpg,622,1300,876,404,899,434,0,0.9936752,0.006324833
658,3680.jpg,622,1300,423,314,445,341,0,0.9617268,0.038273185
659,3680.jpg,622,1300,901,293,924,322,0,0.008726836,0.9912732
660,3680.jpg,622,1300,820,405,841,433,0,0.7773966,0.22260337
661,3680.jpg,622,1300,227,403,250,430,0,0.9637757,0.036224343
662,3680.jpg,622,1300,629,393,652,423,0,0.99722314,0.002776826
663,3680.jpg,622,1300,570,397,590,423,0,0.93538463,0.06461538
664,3680.jpg,622,1300,215,280,239,311,0,0.40215456,0.5978454
665,3680.jpg,622,1300,624,283,647,314,0,0.3021663,0.6978337
666,3680.jpg,622,1300,1159,297,1183,328,0,0.59395766,0.40604228
667,3680.jpg,622,1300,492,404,515,433,0,0.98425204,0.015748
668,3680.jpg,622,1300,155,399,180,428,0,0.9876846,0.012315318
669,3680.jpg,622,1300,298,395,322,427,0,0.99709964,0.0029004056
670,3680.jpg,622,1300,764,407,782,430,0,0.92020047,0.07979958
671,3680.jpg,622,1300,726,298,745,324,0,0.48973736,0.51026267
672,3680.jpg,622,1300,254,286,277,317,0,0.94669837,0.053301655
673,3680.jpg,622,1300,1093,398,1118,428,0,0.23569725,0.76430273
674,3680.jpg,622,1300,430,411,452,439,0,0.9414398,0.058560167
675,3642.jpg,1066,1600,514,764,541,796,0,0.16110909,0.8388909
676,3642.jpg,1066,1600,1548,734,1566,753,0,0.5132725,0.48672748
677,3642.jpg,1066,1600,1292,683,1305,698,0,0.3481932,0.6518068
678,3642.jpg,1066,1600,1255,691,1270,710,0,0.621473,0.37852702
679,3642.jpg,1066,1600,1182,689,1195,707,0,0.16856597,0.831434
680,3642.jpg,1066,1600,531,747,554,776,0,0.5331555,0.46684447
681,3642.jpg,1066,1600,1537,709,1549,722,0,0.9663132,0.03368682
682,3642.jpg,1066,1600,601,805,610,816,0,0.42785877,0.57214123
683,705.jpg,2248,4000,1269,898,1481,1162,0,0.00040640356,0.99959356
684,705.jpg,2248,4000,748,914,978,1217,0,0.004147187,0.9958528
685,705.jpg,2248,4000,563,1455,923,1961,0,0.0029765319,0.9970234
686,705.jpg,2248,4000,1694,866,1879,1110,0,0.00039832035,0.99960166
687,705.jpg,2248,4000,3308,1050,3525,1355,0,0.0006569724,0.999343
688,705.jpg,2248,4000,147,636,243,747,0,0.000324632,0.9996754
689,705.jpg,2248,4000,816,718,932,862,0,0.00074580114,0.99925417
690,705.jpg,2248,4000,2548,1163,2798,1507,0,0.02473859,0.97526145
691,705.jpg,2248,4000,464,713,588,860,0,0.00010984094,0.9998901
692,705.jpg,2248,4000,3116,710,3212,832,0,8.777561e-05,0.99991226
693,705.jpg,2248,4000,988,666,1075,772,0,0.00030827342,0.9996917
694,705.jpg,2248,4000,1931,694,2018,806,0,7.5434336e-06,0.9999925
695,705.jpg,2248,4000,2208,857,2375,1078,0,0.0011134,0.99888664
696,705.jpg,2248,4000,2419,731,2514,870,0,0.0013126738,0.9986873
697,705.jpg,2248,4000,3298,788,3425,954,0,0.00019936477,0.9998006
698,705.jpg,2248,4000,2839,609,2896,689,0,2.1069038e-05,0.9999789
699,705.jpg,2248,4000,690,701,790,809,0,0.84611815,0.15388194
700,705.jpg,2248,4000,3537,653,3596,732,0,0.04507804,0.9549219
701,705.jpg,2248,4000,3637,1066,3810,1284,0,0.0033421586,0.99665785
702,705.jpg,2248,4000,3895,612,3952,689,0,0.008706408,0.9912936
703,705.jpg,2248,4000,1133,578,1196,661,0,0.00013474304,0.9998653
704,705.jpg,2248,4000,3712,709,3816,843,0,0.00026472428,0.9997353
705,705.jpg,2248,4000,1528,643,1612,745,0,0.0006285695,0.99937147
706,705.jpg,2248,4000,1742,644,1823,739,0,0.013873017,0.9861269
707,705.jpg,2248,4000,3830,1021,3999,1232,0,0.0016574819,0.9983425
708,705.jpg,2248,4000,3002,803,3145,982,0,0.00042771583,0.99957234
709,705.jpg,2248,4000,1256,626,1339,726,0,0.00017228516,0.99982774
710,705.jpg,2248,4000,2724,627,2788,700,0,0.004543698,0.99545634
711,705.jpg,2248,4000,1615,540,1666,604,0,0.07843658,0.9215634
712,705.jpg,2248,4000,265,1132,539,1504,0,0.33537498,0.6646251
713,705.jpg,2248,4000,479,537,542,608,0,1.4554148e-05,0.99998546
714,705.jpg,2248,4000,995,520,1049,587,0,0.002695001,0.99730504
715,705.jpg,2248,4000,3163,623,3220,694,0,0.016373025,0.98362696
716,705.jpg,2248,4000,739,533,792,597,0,0.008289588,0.9917105
717,705.jpg,2248,4000,2084,540,2143,609,0,0.0005844794,0.9994155
718,705.jpg,2248,4000,811,523,872,594,0,0.002682683,0.99731725
719,705.jpg,2248,4000,2253,557,2302,620,0,2.6082243e-05,0.9999739
720,705.jpg,2248,4000,3638,647,3699,718,0,0.358535,0.64146495
721,705.jpg,2248,4000,1797,1355,2073,1768,0,0.0031913042,0.9968087
722,705.jpg,2248,4000,1042,485,1097,550,0,5.51906e-05,0.9999448
723,705.jpg,2248,4000,1268,543,1320,606,0,0.0013647029,0.99863523
724,705.jpg,2248,4000,918,583,990,664,0,2.8284041e-05,0.99997175
725,705.jpg,2248,4000,2060,778,2159,926,0,0.10489383,0.89510614
726,705.jpg,2248,4000,1694,550,1745,613,0,9.6389675e-05,0.99990356
727,705.jpg,2248,4000,-3,881,141,1113,0,0.0014519837,0.998548
728,705.jpg,2248,4000,1995,647,2062,740,0,0.0050536483,0.9949464
729,705.jpg,2248,4000,1854,579,1906,641,0,0.0002410422,0.999759
730,705.jpg,2248,4000,328,524,405,610,0,4.523957e-06,0.99999547
731,705.jpg,2248,4000,609,544,673,615,0,0.23461983,0.76538014
732,705.jpg,2248,4000,2970,599,3018,664,0,0.0011703394,0.99882966
733,705.jpg,2248,4000,42,496,122,585,0,0.00019894911,0.9998011
734,705.jpg,2248,4000,2180,550,2224,604,0,0.0013251727,0.99867487
735,705.jpg,2248,4000,394,506,454,584,0,0.0046305005,0.9953695
736,705.jpg,2248,4000,633,589,701,676,0,2.1306798e-05,0.99997866
737,705.jpg,2248,4000,1346,586,1425,677,0,0.00021190394,0.9997881
738,705.jpg,2248,4000,743,475,793,532,0,0.9998155,0.00018448722
